blind_card_count,candidate_space_count,card_count,component_hit_any_label,component_hit_count,component_hit_label,component_required,component_required_total,data_blind_spot_count,decision_count,fractional_score,heldout_date,high_suspicion_count,hit_total,log_present,log_service_count,log_strength_max,low_suspicion_count,matched_cluster_similarity_count,matched_cluster_similarity_max,matched_cluster_similarity_mean,matched_cluster_similarity_min,matched_rule_confidence_count,matched_rule_confidence_max,matched_rule_confidence_mean,matched_rule_confidence_min,matched_rule_validation_confidence_count,matched_rule_validation_confidence_max,matched_rule_validation_confidence_mean,matched_rule_validation_confidence_min,matched_rule_validation_dates_count,matched_rule_validation_dates_max,matched_rule_validation_dates_mean,matched_rule_validation_dates_min,matched_rule_validation_support_count,matched_rule_validation_support_max,matched_rule_validation_support_mean,matched_rule_validation_support_min,metric_present,metric_service_count,metric_strength_max,partial_label,prior_margin_top1_minus_top2,reason_hit_any_label,reason_hit_count,reason_hit_label,reason_required,reason_required_total,rebuttal_margin_top2_minus_top1,refute_card_count,refute_card_strength,required_total,row_id,signature_blind_spot_count,signature_dominant_count,signature_service_count,strict_label,support_card_count,support_card_strength,support_margin_top1_minus_top2,support_per_blind,support_refute_ratio,task_index,time_anchor_fallback_votes,time_anchor_log_votes,time_anchor_metric_votes,time_anchor_rejected_best_score,time_anchor_rejected_count,time_anchor_score,time_anchor_score_margin,time_anchor_trace_votes,time_anchor_vote_count,time_hit_any_label,time_hit_count,time_hit_label,time_policy_fallback_window_start,time_policy_jvm_log_then_heap_onset,time_policy_metric_sustained_cross_vote,time_policy_network_trace_first_seen,time_required,time_required_total,time_vote_kind_cross_metric_vote,time_vote_kind_dropped_edges_first_seen,time_vote_kind_slow_edges_first_seen,time_vote_kind_strongest_peak,time_vote_kind_sustained_onset,time_vote_kind_window_start,top1_blind_count,top1_cluster_similarity,top1_component_evidence_prior,top1_confidence_level,top1_prior,top1_reason_prior_count,top1_reason_prior_weight,top1_rebuttal_score,top1_refute_strength,top1_source_event_fallback,top1_source_layer1_cluster,top1_source_layer1_rule,top1_support_strength,top2_rebuttal_score,topology_service_count,topology_strength_max,trace_present,trace_service_count,trace_strength_max
1.0,48.0,1.0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,20,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.05047885106342309,0.0,0.0,0.0,0.0,0.0
1.0,48.0,1.0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,21,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.05047885106342309,0.0,0.0,0.0,0.0,0.0
1.0,48.0,1.0,0,0,0,0,0,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,22,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.05047885106342309,0.0,0.0,0.0,0.0,0.0
1.0,48.0,1.0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,3.0,23,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.05047885106342309,0.0,0.0,0.0,0.0,0.0
1.0,48.0,1.0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,24,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9984038297885895,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.05047885106342309,0.0,0.0,0.0,0.0,0.0
0.0,32.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6142929409162617,0.4923804671484949,0.32122758298556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.333333333333336,0,1.7327248990216555,0,0,0,0,0,6.0238892870660585,0.0,0.0,1.0,25,0.0,7.0,9.0,0,1.0,28.333333333333336,24.802427099703163,28.333333333333336,28.333333333333336,task_3,0.0,0.0,2.0,0.0,0.0,9.509311314525242,9.509311314525242,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.5416208775436567,2.5,2.0,2.5812431316315485,9.0,0.15,-7.423118818468394,0.0,0.0,1.0,0.0,28.333333333333336,-1.399229531402335,1.0,2.0,1.0,2.0,3.061812467260346
0.0,53.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8612595557802882,0.6245642005299665,0.4594795605462493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,678.6609753948094,0,0.0,0,0,0,1,1,3.4319999699999997,0.0,0.0,3.0,26,0.0,8.0,16.0,0,1.0,309.0,19.066666499999997,309.0,309.0,task_7,0.0,0.0,2.0,6.186572297479192,6.0,18.039064882018717,11.852492584539526,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,,1.0,,0.0,0.8612595557802882,2.5,2.0,2.6291889333670433,9.0,0.15,-57.986270040030334,0.0,0.0,1.0,0.0,309.0,-54.554270070030334,1.0,2.0,1.0,4.0,17.79618595119804
0.0,51.0,1.0,0,0,0,1,2,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,1.0,20.0,0.0,3.0,0.8707338607768252,0.6116837903490877,0.37568256959839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,166.7967828977454,0,-0.2450724904818662,0,0,0,1,2,8.082280449949085,0.0,0.0,4.0,27,0.0,7.0,16.0,0,1.0,86.33333333333333,46.12692050768203,86.33333333333333,86.33333333333333,task_6,0.0,0.0,2.0,2.9021226307652483,1.0,12.23683053773247,9.334707906967221,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.8707338607768252,2.5,2.0,2.630610079116524,9.0,0.15,-17.90754907120487,0.0,0.0,1.0,0.0,86.33333333333333,-9.825268621255784,1.0,2.0,1.0,6.0,12.67653775347091
0.0,51.0,1.0,0,0,0,1,2,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,1.0,20.0,0.0,3.0,0.8707338607768252,0.6116837903490877,0.37568256959839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,166.7967828977454,0,-0.2450724904818662,0,0,0,0,0,8.082280449949085,0.0,0.0,4.0,28,0.0,7.0,16.0,0,1.0,86.33333333333333,46.12692050768203,86.33333333333333,86.33333333333333,task_5,0.0,0.0,2.0,2.9021226307652483,1.0,12.23683053773247,9.334707906967221,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,2,1.0,,,1.0,,,0.0,0.8707338607768252,2.5,2.0,2.630610079116524,9.0,0.15,-17.90754907120487,0.0,0.0,1.0,0.0,86.33333333333333,-9.825268621255784,1.0,2.0,1.0,6.0,12.67653775347091
0.0,41.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7928752429687437,0.6313635886193911,0.4492718463724676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,411.2974899673476,0,0.0,0,0,0,0,0,15.444002999999999,0.0,0.0,2.0,29,0.0,7.0,13.0,0,1.0,208.13335,85.80001666666668,208.13335,208.13335,task_5,0.0,0.0,3.0,4.257973986003903,3.0,32.279355206508924,28.02138122050502,0.0,3.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,1.0,,0.0,0.7928752429687437,2.5,2.0,2.6189312864453114,9.0,0.15,-39.82104115780078,0.0,0.0,1.0,0.0,208.13335,-24.37703815780078,1.0,2.0,1.0,4.0,3.992828517190468
0.0,51.0,1.0,0,0,0,0,0,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8741829509866602,0.5636117223836213,0.36307770689776003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,450.99980434995274,0,0.0,0,0,0,1,1,39.60000000000001,0.0,0.0,1.0,30,0.0,4.0,13.0,0,1.0,433.0,220.0,433.0,433.0,task_2,0.0,0.0,2.0,2.944428681742513,1.0,15.745111335251014,12.8006826535085,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.8741829509866602,2.5,2.0,2.631127442647999,9.0,0.15,-80.3080146983832,0.0,0.0,1.0,0.0,433.0,-40.708014698383195,0.0,0.0,1.0,0.0,0.0
0.0,50.0,1.0,0,0,0,0,0,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7550661256598089,0.7252312100029888,0.6759566925218969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,550.4494967341469,0,0.0,0,0,0,1,1,0.0,0.0,0.0,1.0,31,0.0,8.0,17.0,0,1.0,1609.710526315788,0.0,1609.710526315788,1609.710526315788,task_2,0.0,0.0,0.0,0.0,0.0,112.93439331749843,112.93439331749843,11.0,11.0,0,0,0,0.0,0.0,0.0,1.0,0,0,,,1.0,,,,0.0,0.7550661256598089,2.5,2.0,2.7516887085532695,2.0,0.3333333333333333,-292.22441457453976,0.0,0.0,1.0,0.0,1609.710526315788,-292.22441457453976,1.0,2.0,1.0,12.0,3370.3502724938403
0.0,44.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9273207338601244,0.6981451971596366,0.5309427345981027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,586.2636211595471,0,0.0,0,0,0,0,0,31.739999999999995,0.0,0.0,1.0,32,0.0,7.0,16.0,0,1.0,264.3333333333333,176.33333333333331,264.3333333333333,264.3333333333333,task_3,0.0,0.0,2.0,6.414386125452123,5.0,14.514967242940683,8.10058111748856,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.5309427345981027,2.5,2.0,2.6061885469196207,12.0,0.2,-49.925569692227654,0.0,0.0,1.0,0.0,264.3333333333333,-18.18556969222766,1.0,2.0,1.0,12.0,269.133389093788
0.0,52.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7780061947056361,0.6551640617627859,0.5382615918242195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,150.66666666666666,0,0.0,0,0,0,1,1,8.639999999999997,0.0,0.0,3.0,33,0.0,8.0,15.0,0,1.0,150.66666666666666,47.999999999999986,150.66666666666666,150.66666666666666,task_7,0.0,0.0,2.0,0.0,0.0,13.6167128257071,13.6167128257071,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.7780061947056361,2.5,2.0,2.655601238941127,12.0,0.2,-29.510041115047013,0.0,0.0,1.0,0.0,150.66666666666666,-20.870041115047016,1.0,2.0,1.0,4.0,70.48273809523799
0.0,44.0,1.0,0,0,0,0,0,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,1.0,15.0,0.0,3.0,0.7939812722427197,0.6746850318602883,0.5309698626072543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,154.3658932180254,0,-0.047261284356380884,0,0,0,1,1,7.7595161261305385,0.0,0.0,1.0,34,0.0,8.0,18.0,0,1.0,68.0,43.344729344729345,68.0,68.0,task_2,0.0,0.0,2.0,8.60258884647724,1.0,11.14776626149315,2.5451774150159103,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.6991039607308908,2.5,2.0,2.6398207921461783,12.0,0.2,-14.615838712931561,0.0,0.0,1.0,0.0,68.0,-6.8563225868010225,1.0,2.0,1.0,10.0,25.4729643957469
0.0,51.0,1.0,1,1,0,1,2,0.0,30.0,0.3333333333333333,2021_03_12,10.0,2.0,1.0,0.0,0.0,0.0,3.0,0.9410257459918352,0.6212626295592841,0.42802318977505416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5236.950786799119,1,0.0,1,1,0,1,2,151.98678176806135,0.0,0.0,6.0,35,0.0,5.0,15.0,0,1.0,1237.7043431558964,844.3710098225631,1237.7043431558964,1237.7043431558964,task_7,0.0,0.0,2.0,22.957194237563627,4.0,40.45280818071794,17.49561394315431,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,2,1.0,,,,1.0,,0.0,0.9410257459918352,2.5,2.0,2.688205149198367,12.0,0.2,-225.20616640233987,0.0,0.0,1.0,0.0,1237.7043431558964,-73.21938463427853,0.0,0.0,1.0,0.0,0.0
0.0,22.0,1.0,0,0,0,1,1,0.0,22.0,0.5,2021_03_12,10.0,1.0,1.0,0.0,0.0,0.0,3.0,0.7785135543264224,0.48652051518212974,0.2232184889678386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,31.06077341787975,1,1.41,0,0,0,0,0,2.6599392152183556,0.0,0.0,2.0,36,0.0,7.0,11.0,0,1.0,15.72744008454642,7.727440084546419,15.72744008454642,15.72744008454642,task_5,0.0,0.0,2.0,2.793208009442517,1.0,8.105126224537427,5.31191821509491,0.0,2.0,1,1,1,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.45782950225212815,2.5,2.0,2.5915659004504255,12.0,0.2,-5.163348525623738,0.0,0.0,1.0,0.0,15.72744008454642,-2.5034093104053827,0.0,0.0,1.0,0.0,0.0
0.0,43.0,1.0,0,0,0,0,0,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9299582408868625,0.6673079766374755,0.5005825879180811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1900.4037269612263,0,0.0,0,0,0,0,0,224.58000000000004,0.0,0.0,1.0,37,0.0,7.0,14.0,0,1.0,1493.6666666666667,1247.6666666666667,1493.6666666666667,1493.6666666666667,task_1,0.0,0.0,2.0,5.794377672827904,5.0,18.836646238809852,13.042268565981948,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.9299582408868625,2.5,2.0,2.6859916481773727,12.0,0.2,-271.2773924833597,0.0,0.0,1.0,0.0,1493.6666666666667,-46.697392483359636,1.0,2.0,1.0,2.0,3.9000000000000057
0.0,43.0,1.0,0,0,0,1,1,1.0,30.0,0.5,2021_03_23,10.0,1.0,1.0,0.0,0.0,0.0,3.0,0.7239605376358276,0.49175516589306373,0.35777548115305285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,26.34750517397857,1,-0.011758899369346931,0,0,0,0,0,0.020689541011574164,0.0,0.0,2.0,38,1.0,4.0,10.0,0,1.0,18.434603971695964,0.17373639135548657,18.434603971695964,18.434603971695964,task_5,0.0,0.0,2.0,0.0,0.0,12.43728744622351,12.43728744622351,0.0,2.0,1,1,1,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.7239605376358276,2.312430507057891,2.0,2.4394411276957557,10.0,0.17543859649122806,-5.513725729831453,0.0,0.0,1.0,0.0,18.434603971695964,-5.493036188819879,0.0,0.0,0.0,0.0,0.0
0.0,35.0,1.0,0,0,0,1,1,1.0,30.0,0.0,2021_03_23,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.836493738717843,0.5336604363803255,0.34622655343857617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,419.2146568804127,0,0.0,0,0,0,0,0,49.71000000000001,0.0,0.0,1.0,39,1.0,5.0,8.0,0,1.0,383.5,276.1666666666667,383.5,383.5,task_3,0.0,0.0,2.0,6.035097031237457,6.0,15.442359472364249,9.407262441126791,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.836493738717843,2.5,2.0,2.6467532874943585,10.0,0.17543859649122806,-71.41207795874493,0.0,0.0,1.0,0.0,383.5,-21.70207795874492,0.0,0.0,0.0,0.0,0.0
0.0,31.0,1.0,0,0,0,0,0,1.0,30.0,0.0,2021_03_23,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8117437206884931,0.5133976319288853,0.3455905440262418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,202.33333333333334,0,0.0,0,0,0,1,1,31.560000000000002,0.0,0.0,2.0,40,1.0,5.0,7.0,0,1.0,195.33333333333334,175.33333333333334,195.33333333333334,195.33333333333334,task_4,0.0,0.0,2.0,2.0794415416798357,1.0,13.762034737458695,11.682593195778859,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.8117437206884931,2.5,2.0,2.642411179068157,10.0,0.17543859649122806,-37.538170061161345,0.0,0.0,1.0,0.0,195.33333333333334,-5.978170061161341,0.0,0.0,0.0,0.0,0.0
0.0,40.0,1.0,0,0,0,0,0,1.0,30.0,0.0,2021_03_23,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7459281214416769,0.5001347258216426,0.3596021278978099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,173.56185461383092,0,1.206894369833155,0,0,0,0,0,25.368204932849842,0.0,0.0,1.0,41,1.0,4.0,7.0,0,1.0,145.0,134.9,145.0,145.0,task_1,0.0,0.0,2.0,8.807211093807435,2.0,13.02151655427084,4.214305460463406,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.7459281214416769,2.5,2.0,2.630864582709066,10.0,0.17543859649122806,-28.46777812443816,0.0,0.0,1.0,0.0,145.0,-3.099573191588318,0.0,0.0,0.0,0.0,0.0
0.0,47.0,1.0,0,0,0,0,0,1.0,30.0,0.0,2021_03_23,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8653090579152616,0.5618189513907662,0.39393026087063115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,237.9980365323972,0,0.0,0,0,0,0,0,2.400000000000002,0.0,0.0,1.0,42,1.0,4.0,12.0,0,1.0,132.33333333333334,13.333333333333343,132.33333333333334,132.33333333333334,task_1,0.0,0.0,2.0,5.342852258439873,5.0,15.561283969672626,10.218431711232753,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,,1.0,,0.0,0.8653090579152616,2.5,2.0,2.6518086066518003,10.0,0.17543859649122806,-26.20662774598662,0.0,0.0,1.0,0.0,132.33333333333334,-23.806627745986617,0.0,0.0,0.0,0.0,0.0
0.0,33.0,1.0,1,1,1,1,1,1.0,30.0,0.3333333333333333,2021_03_23,10.0,1.0,1.0,0.0,0.0,0.0,3.0,0.7232536555808037,0.484818334802432,0.35198420819461634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,97.87063374865404,1,0.0,0,0,0,1,1,3.0600000000000023,0.0,0.0,3.0,43,1.0,4.0,7.0,0,1.0,87.33333333333333,17.0,87.33333333333333,87.33333333333333,task_7,0.0,0.0,2.0,1.8775948871412638,2.0,11.765293843295282,9.887698956154019,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,,,0.0,0.7232536555808037,2.5,2.0,2.6268866062422465,10.0,0.17543859649122806,-18.084197945618023,0.0,0.0,1.0,0.0,87.33333333333333,-15.02419794561802,0.0,0.0,0.0,0.0,0.0
0.0,31.0,1.0,0,0,0,1,1,1.0,30.0,0.0,2021_03_23,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7208443722499607,0.47400044628534993,0.31830186042734027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,51.7812344099971,0,0.11304198461241599,0,0,0,1,1,0.10173778615117435,0.0,0.0,3.0,44,1.0,4.0,7.0,0,1.0,23.142021996353975,0.0,23.142021996353975,23.142021996353975,task_7,0.0,0.0,3.0,1.9472433749224778,3.0,22.161287935449963,20.214044560527483,0.0,3.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,1.0,,0.0,0.3828551061787489,2.5,2.0,2.6767023566978843,6.0,0.46153846153846156,-6.574596080371811,0.0,0.0,1.0,0.0,23.142021996353975,-6.472858294220637,0.0,0.0,0.0,0.0,0.0
0.0,41.0,1.0,0,0,0,1,1,0.0,30.0,0.0,2021_03_04,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7507259605766999,0.5622720992469357,0.41859772222767727,20.0,1.0,0.8266666666666667,0.75,20.0,1.0,0.733095238095238,0.6,20.0,3.0,2.8,2.0,20.0,9.0,6.5,2.0,1.0,15.0,186.13130713752082,0,-0.30569024260518374,0,0,0,0,0,22.177443337721847,0.0,0.0,1.0,45,0.0,7.0,17.0,0,1.0,170.9182879377432,124.73646975592506,170.9182879377432,170.9182879377432,task_3,0.0,0.0,2.0,3.676300671907076,1.0,13.930048234506216,10.253747562599141,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.5174926149364296,2.5,2.0,2.6129074796224936,12.0,0.21818181818181817,-33.11690856045402,0.0,0.0,1.0,0.0,170.9182879377432,-10.939465222732174,0.0,0.0,1.0,4.0,16.288032441072808
0.0,33.0,1.0,0,0,0,0,0,0.0,30.0,0.0,2021_03_04,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7783030992583968,0.6609414144697792,0.5128522117013719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4230.427949053391,0,0.0,0,0,0,1,1,1.9815176761063906,0.0,0.0,1.0,46,0.0,7.0,14.0,0,1.0,54.81229447717619,11.008431533924387,54.81229447717619,54.81229447717619,task_2,0.0,0.0,2.0,17.526350688773853,10.0,30.127693738234694,12.60134304946084,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,,1.0,,0.0,0.5128522117013719,2.5,2.0,3.0128522117013716,1.0,1.0,-12.577779996422949,0.0,0.0,1.0,0.0,54.81229447717619,-10.596262320316558,1.0,2.0,1.0,4.0,21.018236963539746
0.0,44.0,1.0,0,0,0,0,0,1.0,30.0,0.0,2021_03_04,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9022458545584383,0.695209975938624,0.5568096517925858,20.0,1.0,0.8466666666666667,0.75,20.0,0.75,0.6814285714285714,0.6,20.0,3.0,2.7,2.0,20.0,9.0,7.3,3.0,1.0,12.0,3204.3896807179217,0,0.16404147168472516,0,0,0,0,0,19.990792537348234,0.0,0.0,1.0,47,1.0,6.0,16.0,0,1.0,307.5730845157333,110.23975118239994,307.5730845157333,307.5730845157333,task_1,0.0,0.0,2.0,22.99405734057301,10.0,38.98919288282042,15.995135542247407,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,,1.0,,0.0,0.9022458545584383,2.5,2.0,2.8007486181861463,4.0,0.3333333333333333,-57.88382896919952,0.0,0.0,1.0,0.0,307.5730845157333,-37.893036431851286,1.0,2.0,1.0,9.0,16.3791923421301
