actionable_hit_any_label,actionable_hit_count,actionable_hit_label,actionable_required,actionable_required_total,blind_card_count,candidate_space_count,card_count,component_hit_any_label,component_hit_count,component_hit_label,component_reason_pair_hit_any_label,component_reason_pair_hit_count,component_reason_pair_hit_label,component_reason_pair_required,component_reason_pair_required_total,component_required,component_required_total,data_blind_spot_count,decision_count,fractional_score,heldout_date,high_suspicion_count,hit_total,log_present,log_service_count,log_strength_max,low_suspicion_count,matched_cluster_similarity_count,matched_cluster_similarity_max,matched_cluster_similarity_mean,matched_cluster_similarity_min,matched_rule_confidence_count,matched_rule_confidence_max,matched_rule_confidence_mean,matched_rule_confidence_min,matched_rule_validation_confidence_count,matched_rule_validation_confidence_max,matched_rule_validation_confidence_mean,matched_rule_validation_confidence_min,matched_rule_validation_dates_count,matched_rule_validation_dates_max,matched_rule_validation_dates_mean,matched_rule_validation_dates_min,matched_rule_validation_support_count,matched_rule_validation_support_max,matched_rule_validation_support_mean,matched_rule_validation_support_min,metric_present,metric_service_count,metric_strength_max,partial_label,prior_margin_top1_minus_top2,reason_hit_any_label,reason_hit_count,reason_hit_label,reason_required,reason_required_total,rebuttal_margin_top2_minus_top1,refute_card_count,refute_card_strength,required_total,row_id,signature_blind_spot_count,signature_dominant_count,signature_service_count,strict_label,support_card_count,support_card_strength,support_margin_top1_minus_top2,support_per_blind,support_refute_ratio,task_index,time_anchor_fallback_votes,time_anchor_log_votes,time_anchor_metric_votes,time_anchor_rejected_best_score,time_anchor_rejected_count,time_anchor_score,time_anchor_score_margin,time_anchor_trace_votes,time_anchor_vote_count,time_anchor_vote_kind_diversity,time_anchor_vote_source_diversity,time_hit_any_label,time_hit_count,time_hit_label,time_policy_fallback_window_start,time_policy_jvm_log_then_heap_onset,time_policy_metric_sustained_cross_vote,time_policy_network_trace_first_seen,time_required,time_required_total,time_vote_kind_cross_metric_vote,time_vote_kind_dropped_edges_first_seen,time_vote_kind_slow_edges_first_seen,time_vote_kind_strongest_peak,time_vote_kind_sustained_onset,time_vote_kind_window_start,top1_blind_count,top1_cluster_similarity,top1_component_bucket_strength_max,top1_component_bucket_strength_sum,top1_component_evidence_prior,top1_component_log_bucket_support,top1_component_metric_bucket_support,top1_component_modality_agreement,top1_component_topology_bucket_support,top1_component_trace_bucket_support,top1_confidence_level,top1_prior,top1_reason_prior_count,top1_reason_prior_weight,top1_rebuttal_score,top1_refute_strength,top1_source_event_fallback,top1_source_layer1_cluster,top1_source_layer1_rule,top1_support_strength,top1_top2_same_component,top1_top2_same_reason,top1_top2_same_reason_bucket,top2_rebuttal_score,topk_component_entropy,topk_component_unique,topk_reason_bucket_entropy,topk_reason_bucket_unique,topk_reason_entropy,topk_reason_unique,topk_rebuttal_range,topk_source_unique,topk_support_range,topology_service_count,topology_strength_max,trace_present,trace_service_count,trace_strength_max
0,0,0,1,1,1.0,56.0,1.0,0,0,0,0,0,0,0,0,1,1,3.0,30.0,0.0,2021_03_07,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982953841253283,0.9982953841253283,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,10,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21702073567941918,5.0,0.21739130434782608,0.1546813378885227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1546813378885227,1.9897916712823183,8.0,0.600359531739504,3.0,0.600359531739504,3.0,0.1171911972668864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,56.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_07,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982953841253283,0.9982953841253283,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,11,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,2,,,,,,1.0,1.0,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21702073567941918,5.0,0.21739130434782608,0.1546813378885227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1546813378885227,1.9897916712823183,8.0,0.600359531739504,3.0,0.600359531739504,3.0,0.1171911972668864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,2,1.0,56.0,1.0,0,0,0,0,0,0,0,0,1,2,3.0,30.0,0.0,2021_03_07,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982953841253283,0.9982953841253283,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,12,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21702073567941918,5.0,0.21739130434782608,0.1546813378885227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1546813378885227,1.9897916712823183,8.0,0.600359531739504,3.0,0.600359531739504,3.0,0.1171911972668864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,56.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_07,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982953841253283,0.9982953841253283,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,13,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21702073567941918,5.0,0.21739130434782608,0.1546813378885227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1546813378885227,1.9897916712823183,8.0,0.600359531739504,3.0,0.600359531739504,3.0,0.1171911972668864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,56.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_07,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982953841253283,0.9982953841253283,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,1.0,14,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9982953841253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21702073567941918,5.0,0.21739130434782608,0.1546813378885227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1546813378885227,1.9897916712823183,8.0,0.600359531739504,3.0,0.600359531739504,3.0,0.1171911972668864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,48.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,15,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,48.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,16,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,1,1,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,17,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,1,1,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,18,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,19,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,20,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,0,0,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,21,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1.0,48.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,22,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,1,1,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,3.0,23,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,1,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,1.0,48.0,1.0,0,0,0,0,0,0,1,1,1,1,3.0,30.0,0.0,2021_03_09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984038297885895,0.9984038297885895,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,2.0,24,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,task_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,,1.0,1.0,0.9984038297885895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3328012765961965,6.0,0.3333333333333333,0.05047885106342309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05047885106342309,2.039882335631741,8.0,0.45580838526295303,2.0,0.45580838526295303,2.0,0.19968076595771794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0.0,32.0,1.0,0,0,0,0,0,0,0,0,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6142929409162617,0.4923804671484949,0.32122758298556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.333333333333336,0,1.7327248990216555,0,0,0,0,0,6.0238892870660585,0.0,0.0,1.0,25,0.0,7.0,9.0,0,1.0,28.333333333333336,24.802427099703163,28.333333333333336,28.333333333333336,task_3,0.0,0.0,2.0,0.0,0.0,9.509311314525242,9.509311314525242,0.0,2.0,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.5416208775436567,28.333333333333336,28.333333333333336,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.5812431316315485,9.0,0.15,-7.423118818468394,0.0,0.0,1.0,0.0,28.333333333333336,0.0,0.0,0.0,-1.399229531402335,0.09060968636202861,8.0,0.074142758893645,5.0,0.07598581325708595,6.0,7.0051495840148315,1.0,27.796357066055883,1.0,2.0,1.0,2.0,3.061812467260346
0,0,0,1,1,0.0,53.0,1.0,0,0,0,0,0,0,1,1,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8612595557802882,0.6245642005299665,0.4594795605462493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,678.6609753948094,0,0.0,0,0,0,1,1,3.4319999699999997,0.0,0.0,3.0,26,0.0,8.0,16.0,0,1.0,309.0,19.066666499999997,309.0,309.0,task_7,0.0,0.0,2.0,6.186572297479192,6.0,18.039064882018717,11.852492584539526,0.0,2.0,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,,1.0,,0.0,0.8612595557802882,389.48353553851325,389.48353553851325,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.6291889333670433,9.0,0.15,-57.986270040030334,0.0,0.0,1.0,0.0,309.0,0.0,1.0,1.0,-54.554270070030334,0.13926752126636896,8.0,5.458296373885988e-20,3.0,5.521167786970017e-20,4.0,54.78852892958253,1.0,305.27075351213267,1.0,2.0,1.0,4.0,17.79618595119804
0,0,0,1,2,0.0,51.0,1.0,0,0,0,0,0,0,1,2,1,2,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,1.0,20.0,0.0,3.0,0.8707338607768252,0.6116837903490877,0.37568256959839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,166.7967828977454,0,-0.2450724904818662,0,0,0,1,2,8.082280449949085,0.0,0.0,4.0,27,0.0,7.0,16.0,0,1.0,86.33333333333333,46.12692050768203,86.33333333333333,86.33333333333333,task_6,0.0,0.0,2.0,2.9021226307652483,1.0,12.23683053773247,9.334707906967221,0.0,2.0,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.8707338607768252,88.57767229057329,88.57767229057329,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.630610079116524,9.0,0.15,-17.90754907120487,0.0,0.0,1.0,0.0,86.33333333333333,0.0,0.0,0.0,-9.825268621255784,0.0065859202321851785,6.0,0.006085465088525812,3.0,0.006560586412322529,4.0,13.1286038890489,1.0,69.08006680026719,1.0,2.0,1.0,6.0,12.67653775347091
0,0,0,1,2,0.0,51.0,1.0,0,0,0,0,0,0,0,0,1,2,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,1.0,20.0,0.0,3.0,0.8707338607768252,0.6116837903490877,0.37568256959839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,166.7967828977454,0,-0.2450724904818662,0,0,0,0,0,8.082280449949085,0.0,0.0,4.0,28,0.0,7.0,16.0,0,1.0,86.33333333333333,46.12692050768203,86.33333333333333,86.33333333333333,task_5,0.0,0.0,2.0,2.9021226307652483,1.0,12.23683053773247,9.334707906967221,0.0,2.0,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1,2,1.0,,,1.0,,,0.0,0.8707338607768252,88.57767229057329,88.57767229057329,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.630610079116524,9.0,0.15,-17.90754907120487,0.0,0.0,1.0,0.0,86.33333333333333,0.0,0.0,0.0,-9.825268621255784,0.0065859202321851785,6.0,0.006085465088525812,3.0,0.006560586412322529,4.0,13.1286038890489,1.0,69.08006680026719,1.0,2.0,1.0,6.0,12.67653775347091
0,0,0,1,1,0.0,41.0,1.0,0,0,0,0,0,0,0,0,1,1,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7928752429687437,0.6313635886193911,0.4492718463724676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,411.2974899673476,0,0.0,0,0,0,0,0,15.444002999999999,0.0,0.0,2.0,29,0.0,7.0,13.0,0,1.0,208.13335,85.80001666666668,208.13335,208.13335,task_5,0.0,0.0,3.0,4.257973986003903,3.0,32.279355206508924,28.02138122050502,0.0,3.0,3.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,,,1.0,1.0,,0.0,0.7928752429687437,411.2974899673476,411.2974899673476,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.6189312864453114,9.0,0.15,-39.82104115780078,0.0,0.0,1.0,0.0,208.13335,0.0,1.0,1.0,-24.37703815780078,3.226727328220926e-06,6.0,6.045823536165687e-13,2.0,6.171023107934944e-13,3.0,38.128431205047484,1.0,204.1343100096001,1.0,2.0,1.0,4.0,3.992828517190468
0,0,0,0,0,0.0,51.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,30.0,0.0,2021_03_10,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8741829509866602,0.5636117223836213,0.36307770689776003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,450.99980434995274,0,0.0,0,0,0,1,1,39.60000000000001,0.0,0.0,1.0,30,0.0,4.0,13.0,0,1.0,433.0,220.0,433.0,433.0,task_2,0.0,0.0,2.0,2.944428681742513,1.0,15.745111335251014,12.8006826535085,0.0,2.0,2.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0,0,1.0,,,1.0,,,0.0,0.8741829509866602,450.99980434995274,450.99980434995274,2.5,0.0,1.0,1.0,0.0,0.0,2.0,2.631127442647999,9.0,0.15,-80.3080146983832,0.0,0.0,1.0,0.0,433.0,0.0,1.0,1.0,-40.708014698383195,2.5105295264188696e-16,6.0,7.394141587266485e-20,2.0,7.501094188796214e-20,3.0,72.88270684854646,1.0,404.55085447887734,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0.0,50.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,30.0,0.0,2021_03_12,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7550661256598089,0.7252312100029888,0.6759566925218969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,550.4494967341469,0,0.0,0,0,0,1,1,0.0,0.0,0.0,1.0,31,0.0,8.0,17.0,0,1.0,1609.710526315788,0.0,1609.710526315788,1609.710526315788,task_2,0.0,0.0,0.0,0.0,0.0,112.93439331749843,112.93439331749843,11.0,11.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,,,1.0,,,,0.0,0.7550661256598089,3370.3502724938403,3370.3502724938403,2.5,0.0,0.0,1.0,0.0,1.0,2.0,2.7516887085532695,2.0,0.3333333333333333,-292.22441457453976,0.0,0.0,1.0,0.0,1609.710526315788,0.0,1.0,1.0,-292.22441457453976,0.6931471805599453,8.0,2.8696635489773273e-20,3.0,2.88807869805721e-20,4.0,283.517182470583,1.0,1575.095458169906,1.0,2.0,1.0,12.0,3370.3502724938403
